Data de envio;Tipo de pessoa;Estado;Município;Local de Armazenamento;Camarão Rosa (Kg);Camarão Sete Barbas (Kg);Camarão Branco (Kg);Camarão Santana ou Vermelho (Kg);Camarão Barba-ruça (Kg);Apresentação do produto;Tipo de embalagem
06/12/2023;Física;Espírito Santo;Vitória; Rua: Professora Placida Rabelo Fraga, 185, Maria Ortiz;20;150;0;0;0;Congelado;Plástica
06/12/2023;Física;Espírito Santo;Anchieta; Parati Rua Principal S/N;0;140;0;0;0;Congelado;Outro
06/12/2023;Física;Espírito Santo;Guarapari; Rua José Barcelos De Matos, Centro;180;200;180;0;0;In Natura;Isopor
06/12/2023;Física;Espírito Santo;Guarapari; Rua José Barcelos De Matos, Centro;100;50;100;0;0;In Natura;Isopor
06/12/2023;Física;Espírito Santo;Cariacica; Rua Darci Verônica Lopes 198;0;360;0;0;0;Resfriado;Isopor
06/12/2023;Física;Espírito Santo;Guarapari; Rua José Barcelos De Matos, Centro;600;1000;600;0;0;In Natura;Isopor
06/12/2023;Jurídica;Espírito Santo;Anchieta; Avenida Beira Mar, 14, Ubu;0;150;0;0;0;Congelado;Outro
06/12/2023;Física;Espírito Santo;Cariacica; Rua Darci Verônica Lopes 197;0;340;0;0;0;Resfriado;Isopor
06/12/2023;Física;Espírito Santo;Cariacica; Rua Carlos Gomes 40 Morada De Santa Fé;0;400;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Vila Velha; Rua Leila Diniz, 02 - Ilha Dos Bentos;350;700;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Aracruz; Av Piraqueaçu S/N;100;300;100;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Anchieta; Rua 17 Número 845 Ubu;1100;400;0;0;0;Congelado;Outro
06/12/2023;Física;Espírito Santo;Vitória; Rua Oscar Paulo Da Silva 171;100;100;100;100;100;Congelado;Outro
06/12/2023;Física;Espírito Santo;Guarapari; Rua José Barcelos De Matos - Centro;100;100;100;0;0;In Natura;Isopor
06/12/2023;Física;Espírito Santo;Cariacica; Rua Da Liberdade, N 22, Santo André;100;3000;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Vitória; Rua Oscar Paulo Da Sila 71;1600;3500;100;0;0;Congelado;Outro
06/12/2023;Jurídica;Espírito Santo;Vitória; Rua Oscar Paulo Da Silva 71 Enseada Do Sua;200;300;60;0;0;Congelado;Outro
06/12/2023;Física;Espírito Santo;Conceição da Barra;29960000;2640;2000;0;0;0;Congelado;Plástica
06/12/2023;Física;Espírito Santo;Linhares; Barra Seca Pontal Do Ipiranga S/N;50;200;0;0;0;Congelado;Plástica
06/12/2023;Física;Espírito Santo;Aracruz; Bairro Fyori Terci,S/N;50;300;0;0;0;Congelado;Plástica
06/12/2023;Física;Espírito Santo;Vitória; Rua Felicidade Correia Dos Santos, N.º724, Ilha Das Caieiras;0;600;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Vila Velha; Avenida Antonio Ferreira De Queiroz. S/N;470;340;0;0;0;Congelado;Plástica
06/12/2023;Física;Espírito Santo;Linhares; Peixaria Jechel S/N;50;200;0;0;0;Congelado;Plástica
06/12/2023;Física;Espírito Santo;Anchieta; Rua Comendador Ramos Mercado Municipal Box 7;160;250;0;0;0;Congelado;Outro
06/12/2023;Física;Espírito Santo;Anchieta; Rua Comendador Ramos  N 55;0;550;0;0;0;Congelado;Outro
06/12/2023;Jurídica;Espírito Santo;Vitória; Rua Eduardo Dos Santos N21,Vila Rubim;0;1400;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Serra; Av. São Paulo S/N;50;60;0;50;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;São Mateus; Rua Inácio Fundão 95 Boa Vista;0;5920;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Vitória; Rua Almirante Tamandaré, 62, Praia Do Sua;400;2900;20;0;0;In Natura;Plástica
06/12/2023;Jurídica;Espírito Santo;São Mateus; Rua Inácio Fundão 95 Boa Vista;1250;5920;245;700;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Conceição da Barra; Rua 23 De Maio 01 Centro;200;600;100;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Cariacica; Rua Do Contorno, 251, Sao Francisco;700;0;2520;0;0;Congelado;Outro
06/12/2023;Física;Espírito Santo;Vitória; Rua Eduardo Dos Santos Nº21,Box 09,Vila Rubim;0;1000;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Guarapari; Av Santana N 47 Meaípe;1400;0;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Serra; Avenida Engenheiro Ceciliano Abel De Almeida, 03, Manguinhos;90;260;0;0;0;Congelado;Plástica
06/12/2023;Física;Espírito Santo;Vitória; Rua Eduardo Dos Santos Nº21,Box 43/44, Mercado De Peixes Da Vila Rubim;0;1400;0;0;0;Resfriado;Outro
06/12/2023;Jurídica;Espírito Santo;Vila Velha; Av. Estudante José Júlio De Souza, N 290, Praia De Itaparica;1500;2500;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Vila Velha; Av. Estudante José Julio De Souza, Nº 310, Itapuã;380;1100;50;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Conceição da Barra; Av. Linha Verde, Vila Dos Pescadores;2500;350;300;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Vitória; Rua Almirante Tamandaré, Número 24, Praia Do Suá;200;250;0;0;0;Congelado;Outro
06/12/2023;Jurídica;Espírito Santo;Vitória; Rua Almirante Tamandaré, 65 Praia Do Sua;500;550;0;0;0;Congelado;Outro
06/12/2023;Jurídica;Espírito Santo;Guarapari; Rua Getulio Vargas Nº 161, Edifício Diamante, Loja 05, Centro;0;200;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Serra; Rua São Caetano, 836;30;100;0;30;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Vitória; Rua Almirante Tamandaré, 24 Praia Do Sua;940;690;0;0;0;Congelado;Outro
06/12/2023;Jurídica;Espírito Santo;Guarapari; Rua Santo Antônio, 315, Kubitscheck;0;1200;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Vitória; Rua Almirante Barroso, 191 Praia Do Sua;12000;4600;0;0;0;Congelado;Outro
06/12/2023;Física;Espírito Santo;Vila Velha; Av. Antonio Ferreira De Queiroz, Número 6 Prainha;500;400;0;0;0;Congelado;Outro
06/12/2023;Física;Espírito Santo;Guarapari; Rua José Barcelos De Matos, Centro;0;200;0;0;0;In Natura;Isopor
06/12/2023;Jurídica;Espírito Santo;Guarapari; Rua Mariana Elisa De Oliveira, 60, São Judas Tadeu;80;380;80;0;0;In Natura;Outro
06/12/2023;Jurídica;Espírito Santo;Guarapari; Rua Manoel Simoes 33 Praia Do Riacho;0;5100;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Guarapari; Rua Manoel Simoes 33 Praia Do Riacho;300;0;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Vitória; Travessa Canindé, 32. São Pedro;0;780;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Vitória; Rua Aleixo Neto, 1603;150;260;0;0;0;Congelado;Plástica
06/12/2023;Física;Espírito Santo;Serra; Tr Lourival Ribeiro Pimentel, Sn - Castelândia;500;500;100;0;0;Congelado;Plástica
06/12/2023;Física;Espírito Santo;Serra; Tr Lourival Ribeiro Pimentel, Sn - Castelândia;200;200;100;0;0;Resfriado;Isopor
06/12/2023;Física;Espírito Santo;Vitória; Rua Felicidade Correia Dos Santos 1170;0;700;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Conceição da Barra; Rua 22 De Novembro, Vila Dos Pescadores;300;8000;0;0;0;Congelado;Plástica
06/12/2023;Jurídica;Espírito Santo;Marataízes; Rua Das Castanheiras, Nº 81, Bairro: Pontal;260;1170;100;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Cariacica; Av Vale Do Rio Doce, Nº 1330, Itacibá;8,8;3;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Guarapari; Rua José Barcelos De Matos, Centro;0;0;0;100;0;In Natura;Isopor
07/12/2023;Jurídica;Espírito Santo;Vila Velha; Av. Champagnat, Nº 120, Praia Da Costa;37;5,2;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Guarapari; Rua José Barcelos De Matos, Centro;0;500;0;0;0;In Natura;Isopor
07/12/2023;Física;Espírito Santo;Guarapari; Rua José Barcelos De Matos, Centro;60;40;60;0;0;In Natura;Isopor
07/12/2023;Jurídica;Espírito Santo;Cariacica; Av. Espirito Santo, Nº 119, Jardim America;0;11,9;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Guarapari; Rua José Barcelos De Matos, Centro;50;600;50;0;0;In Natura;Isopor
07/12/2023;Jurídica;Espírito Santo;Vitória; Av. Jose Maria Vivacqua Santos, Nº 520, Jardim Camburi;10,6;0,4;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Guarapari; Rua José Barcelos De Matos, Centro;0;200;0;0;0;In Natura;Isopor
07/12/2023;Jurídica;Espírito Santo;Serra; Rua Do Comercio, Nº 26, Pq Residencial Valparaiso;8;1,9;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Guarapari; Rua José Barcelos De Matos, Centro;50;250;50;0;0;In Natura;Isopor
07/12/2023;Física;Espírito Santo;Guarapari; Rua José Barcelos De Matos, Centro;100;200;100;0;0;In Natura;Isopor
07/12/2023;Física;Espírito Santo;Guarapari; Rua José Barcelos De Matos, Centro;0;300;0;0;0;In Natura;Isopor
07/12/2023;Jurídica;Espírito Santo;Serra; Av. Abido Saadi, Nº 263, Parque Jacaraipe;4;6,6;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Cachoeiro de Itapemirim; Guandú. Rua Virgínia.N° 21;50;200;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Av. Central, Nº 873, Laranjeiras;12,4;6,6;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Rua Dos Cravos, Nº 102, Feu Rosa;4,4;15;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Vitória; Travessa Manoel Messias Das Neves, Enseada Do Sua, 22;60;600;20;0;0;In Natura;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Av. Goiania, S/N Qd. 01, Setor 02, Serra Dourada Ii;12,8;17,5;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Colatina; Av. Getulio Vargas, Nº 517, Centro;13,6;8,9;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Cariacica; Rua Da Liberdade, N 22, Santo André;0;1000;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Av. Cassiano Castelo, Nº 82, Centro;7,6;0;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Vila Velha; Av. Fortaleza, Nº 476, Jardim Itapoã;9,2;1,6;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Vila Velha; Av. Carlos Lindenberg, Nº 1955, Gloria;7,6;7,1;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;São Mateus; Av. Jones Dos Santos Neves, Nº 504, Centro;12,8;7,9;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Vitória; Rua Almirante Tamandare - 23 - Praia Do Sua;300;200;0;0;0;Resfriado;Isopor
07/12/2023;Jurídica;Espírito Santo;Vitória; Rua Padra Antonio Ribeiro Pinto, Nº 156, Praia Do Suá;23,6;8;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Vitória; Rua Almirante Tamandare - 23 - Praia Do Sua;100;200;0;0;0;Resfriado;Isopor
07/12/2023;Física;Espírito Santo;Vitória; Rua Orlando Rocha;300;650;300;0;0;In Natura;Isopor
07/12/2023;Jurídica;Espírito Santo;Vitória; Rua Pedra Nolasco, Nº 150 - 1, 2, 3 E 4, Pav., Vila Rubim;5,2;8,3;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Vitória; Rua Orlando Rocha Box 6 E 7;350;650;350;0;0;In Natura;Isopor
07/12/2023;Jurídica;Espírito Santo;Vitória; Av. Fernando Ferrari, Nº 2635, Segurança Do Lar;10;2,3;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Vitória; Rua Almirante Tamandare - 23 - Praia Do Sua;300;150;150;0;0;Resfriado;Isopor
07/12/2023;Jurídica;Espírito Santo;Guarapari; R. José De Alcântara Bourguignon, Nº 90, Lj 1 Ter., Muquiçaba;9,6;13,3;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Vitória; Rua Almirante Tamandare - 23 - Praia Do Sua;80;110;0;0;0;Resfriado;Isopor
07/12/2023;Jurídica;Espírito Santo;Vitória; Rua Daniel Abreu Machado, Nº 151, Itararé;6,8;7;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Vitória; R. Licinio Dos Santos Conte, Nº 51 Lj Anconra 27 E 28, Enseada Do Sua;20;7,2;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Vila Velha; Rodovia Do Sol, Nº 5000, Shopping Boulevard, Jockey De Itaparica;12,4;5,4;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Serra; Rua Almirante Tamandare - 23 - Praia Do Sua;400;300;0;0;0;Resfriado;Isopor
07/12/2023;Jurídica;Espírito Santo;Vitória; R. Dr. Antonio Basilio, Nº 534, Sl 201, Ed. C. Coml Camburi - Jardim Da Penha;20,8;7,6;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;São Mateus; Rod Br 101, 2063, Km 64 Santo Antonio, São Mateus - Es, Cep 29941-510;13,2;28,8;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Avenida Brasil, S/N, São Diogo Ii;10,4;4,5;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Colatina; Avenida Silvo Avidos, Nº 777, São Silvano;1,2;11,2;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Vitória; Rua Eduardo Dos Santos Nº21,Box 11,Vila Rubim;250;1300;180;0;0;Resfriado;Isopor
07/12/2023;Jurídica;Espírito Santo;Cariacica; Rua Eliezer Gonçalves De Jesus, N12, Santana;0;300;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Avenida Porto Canoa, Nº 132, Porto Canoa;13,2;3,6;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Cariacica; Rua Do Vale, Nº 42, Quadra 1, Cruzeiro Do Sul;13,6;6,8;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Rodovia Governador Mario Covas , Nº 5657, Km 266.20, Laranjeiras Velha;3,2;4,4;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Anchieta; Avenida Dom Helvécio Gomes De Oliveira;100;300;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Cariacica; Av Mario Gurgel (Br 262), Nº 5527, Loja 02, São Francisco;10,8;7;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Avenida Eldes Scherrer Souza, S/N, Quadra Ec4, Lote C, Civit Ii;5,2;9,5;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Guarapari; Avenida Governador Jones Dos Santos Neves, Nº 3240, Muquiçaba;11,2;19,5;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Viana; Rod Governador Mario Covas, Nº S/N, Marcilio De Noronha;4;11,1;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Cariacica; Rua Do Contorno, 251, Sao Francisco;3500;4830;60;1100;0;Congelado;Outro
07/12/2023;Jurídica;Espírito Santo;Serra; Rua Alfredo Galeno, Nº 3225,  Letra B, Galpao 002, Nova Zelandia;4;2,5;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Avenida Brauna, Nº 1168, Armz Gleba, Lote C2A E C2B, Colina De Laranjeiras;2,4;7,7;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Vitória; Rua São Sebastião 100;0;3000;0;0;0;In Natura;Plástica
07/12/2023;Jurídica;Espírito Santo;Cariacica; Rua Do Contorno, 235, Sao Francisco;300;1550;0;900;0;Congelado;Outro
07/12/2023;Jurídica;Espírito Santo;Serra; Avenida Minas Gerais, Nº 1284, Quadra 026, Das Laranjeiras;15,2;14,3;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Guarapari; Avenida Davino Mattos, Nº 139, Centro;11,2;15,6;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Vitória; Rua São Sebastião 100;0;1300;0;0;0;Resfriado;Isopor
07/12/2023;Jurídica;Espírito Santo;Guarapari; Avenida Beira Mar, Nº 1932, Loja 6B Loja 9B Loja 10B, Praia Do Morro;14,4;2,4;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Guarapari; Rua Getulio Vargas, Nº 175, Centro;8,8;8,8;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Guarapari; Avenida Santana N° 47 Meaipe;1400;2400;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Guarapari; Rua Joaquim Da Silva Lima, Nº 455, Centro;2;8,4;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Guarapari; Praça Antonio Jorge Assef, Nº 382, Muquicaba;3,6;5,1;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Rua Mario De Vargas Coutinho, Nº 725, Terreo, Anexo I, Civit I;0;0;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Anchieta; Avenida Beira Mar N°4 Ubu;100;200;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; R Mario De Vargas Coutinho, Nº 725, Anexo Ii, Civit I;0;0;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Av Alpheu Ribeiro, Nº 550, Carapina Grande;7,6;13,5;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Rod Es-010, Km 4,5, Letra , Jardim Limoeiro;6;8,6;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Vitória; Rua Eduardo Dos Santos, Nº21,Box 35,Vila Rubim;80;60;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Gov. Mário Covas (Br 101), Nº 1990, Loja 02, São Geraldo;13,6;20,5;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Cariacica; Av Mário Gurgel (Br 262), Nº 5471, Loja 02, São Francisco;0;0;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Vitória; Rua Joaquim Lirio, N° 257,  Loja 01 E 02,  Praia Do Canto;0;0;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Vila Velha; Avenida Coronel Pedro Maia De Carvalho, N° 347, Quadra48 Lote 6 ,  Praia De Itaparica;13,6;4;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Vila Velha; Avenida Amaral Peixoto, N° 199,605, Barramares;9,6;8,2;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Rua Mario De Vargas Coutinho, N° 725, Andar Terreo,  Civit I;0;0;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Rua Mario De Vargas Coutinho, N° 725, Andar Terreo Letra B, Civit I;0;0;0;0;0;Congelado;Plástica
07/12/2023;Física;Espírito Santo;Vitória;95;50;1000;40;0;0;Resfriado;Isopor
07/12/2023;Física;Espírito Santo;Piúma; Rua Simão Bassul , 325;100;300;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Santa Catarina;Tijucas; R Euclides Francisco Peixoto, 689 - Tijucas;913,1;5381,9;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Vitória; Rua Alcino Pereira Netto, N° 570, Jardim Camburi;4850;3550;0;3900;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Vila Velha; Rod Do Sol, Nº 5000, Loja 1001 1004, Jockey De Itaparica;6550;4650;0;3700;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Cariacica; Rua Das Figueiras, 136, Galpão 2, Santo Antonio;0;1425,5;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Rio Grande do Sul;Porto Alegre; Rua Fernando Ferrari, N° 1001 (Ceasa);5736,8;3004;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Rio Grande do Sul;Passo Fundo; Rodovia Br 285 N 6479 – Km 298 Letra B;26;278;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;São Paulo;São Paulo; Rua Dianópolis, 1040, Sala 02;878;1;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Guarapari; Avenida Beira Mar, Nº 1932, Loja 6B Loja 9B Loja 10B, Praia Do Morro;14,4;2,4;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Guarapari; Avenida Davino Mattos, Nº 139, Centro;11,2;15,6;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Avenida Minas Gerais, Nº 1284, Quadra 026, Das Laranjeiras;15,2;14,3;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Serra; Avenida Brauna, Nº 1168, Armz Gleba, Lote C2A E C2B, Colina De Laranjeiras;2,4;7,7;0;0;0;Congelado;Plástica
07/12/2023;Jurídica;Espírito Santo;Vitória; Rua São Sebastião 100;0;3000;0;0;0;In Natura;Plástica
07/12/2023;Jurídica;Espírito Santo;Vitória; Rua São Sebastião 100;0;900;0;0;0;Resfriado;Plástica
07/12/2023;Jurídica;Espírito Santo;Vitória; Av Região Sudeste 959 Bairro Barcelona;280;250;0;0;0;Congelado;Isopor
08/12/2023;Jurídica;Espírito Santo;Vila Velha; Rua Henrique Moscoso,344 Praia Da Costa;300;2000;0;0;0;Congelado;Embolsado
08/12/2023;Jurídica;Espírito Santo;Vitória; Rua Ranulpho Barbosa,777 Jardim Camburi;200;1000;0;200;0;Congelado;Embolsado
08/12/2023;Jurídica;Espírito Santo;Vitória; Rua Antônio Fantini, 25 Divino Espírito Santo;500;2500;150;900;0;Congelado;Embolsado
08/12/2023;Jurídica;Espírito Santo;Vitória; Rua Henrique Moscoso,345 Praia Da Costa Vila Velha;200;1000;0;0;0;Congelado;Embolsado
08/12/2023;Jurídica;Espírito Santo;Fundão; Rua Porto Alegre  - S/N - Loja 01 - Praia Grande;300;300;0;0;0;Congelado;Plástica
09/12/2023;Jurídica;Espírito Santo;São Mateus; Rua Montanha 25;100;200;0;0;0;Congelado;Plástica
10/12/2023;Física;Espírito Santo;Vitória; Rua Joaquim Lírio S/N P Canto;120;70;70;0;0;Congelado;Plástica
11/12/2023;Física;Espírito Santo;Cariacica; Rua Onofre De Oliveira 100;0;450;0;0;0;Resfriado;Isopor
11/12/2023;Física;Espírito Santo;Serra;Avenida Rômulo Castelo, S/Nº, Bairro Castelândia;400;2000;0;0;0;Congelado;Plástica
11/12/2023;Jurídica;Espírito Santo;Itapemirim; Rua Sebastião Alves De Almeida – 469;0;0;0;0;0;Congelado;Outro
11/12/2023;Física;Espírito Santo;Serra;Avenida Rômulo Castelo, S/Nº, Bairro Castelândia;300;2000;0;0;0;Resfriado;Outro
11/12/2023;Jurídica;Espírito Santo;Conceição da Barra; Rua Aldina Serra Daher, 100, Bugia;0;610;50;0;0;Congelado;Plástica
11/12/2023;Física;Espírito Santo;Anchieta; Rua José Silvino De Melo, 288;0;300;0;0;0;Congelado;Outro
11/12/2023;Física;Espírito Santo;Itapemirim; Avenida Itapemirim, Itaoca;20;415;0;0;0;Congelado;Plástica
12/12/2023;Física;Espírito Santo;Aracruz; Rua Fleury Terch Sn Centro;150;150;0;0;0;Congelado;Embolsado
14/12/2023;Jurídica;Espírito Santo;Nova Venécia; Avenida São Mateus, Nº 379 - Bairro Beira Rio;0;10400;0;0;0;Congelado;Outro
14/12/2023;Jurídica;Espírito Santo;Nova Venécia; Av Renato Soares Dos Reis, Nº 360 - Cohab;0;15200;0;0;0;Congelado;Outro
14/12/2023;Jurídica;Espírito Santo;São Gabriel da Palha; Rua Padre Simão Civallero, Nº 91 - Centro;0;11200;0;0;0;Congelado;Outro
14/12/2023;Jurídica;Espírito Santo;Pinheiros; Av. Emmanoel Gagna, Nº 836 - Centro;0;10;0;0;0;Congelado;Outro
